,Unnamed: 0,TITLE,IMAGE_URL,product_type_code,PRODUCT_FOCUS,set,id
455,816,MARAKARO 스윗 체인 여성가방 MK 퀼팅백 조방 뚱보 크로스백  블랙,http://res.faikerz.com/Files/TextWatch/204/2021/1112/acc772dbb9c446f3b618690339a92aff.jpg,2.0,,train,acc772dbb9c446f3b618690339a92aff
456,817,리얼가죽 여성가방 트렌드 소프트레더 골드 체인 봇짐 고퀄리티 감방 뚱보 스윗 크로스백  다크그린 색 조절가능 어깨끈 리얼가죽,http://res.faikerz.com/Files/TextWatch/204/2021/1112/340933e21f7746789bddf25ec629519f.jpg,2.0,,train,340933e21f7746789bddf25ec629519f
457,819,현민샾 스윗 측 뚱보 숏 30색 여성가방 퀼팅 체인백  333 씰브라운,http://res.faikerz.com/Files/TextWatch/204/2021/1106/a60b974826f64184b3892e5967b7c75f.jpg,2.0,,train,a60b974826f64184b3892e5967b7c75f
458,820,MARAKARO 스윗 체인 여성가방 MK 퀼팅백 조방 뚱보 크로스백  블랙,http://res.faikerz.com/Files/TextWatch/204/2021/1106/34ff3aae9a7b4f07b97d86f41bae2d0d.jpg,2.0,,train,34ff3aae9a7b4f07b97d86f41bae2d0d
459,821,엘렌먼 여성가방 스윗 체인백 퀼팅 골드비즈 측 뚱보 6731082N2248060843,http://res.faikerz.com/Files/TextWatch/204/2021/1106/89d58b4b027e4b9e9e62ff4beb0e666c.jpg,2.0,,train,89d58b4b027e4b9e9e62ff4beb0e666c
460,822,고퀄리티 감각 리얼가죽 스윗 퀼팅 체인백 30색 작은방 뚱보 가방 질감 애완동물 펫 크로스백 트렌드,http://res.faikerz.com/Files/TextWatch/204/2021/1113/9fc96940412f443c89ff30755629b871.jpg,2.0,,train,9fc96940412f443c89ff30755629b871
461,823,퀼트숄더백 트렌드 CF 스윗 여성가방 측 뚱보 1091503N2524441970,http://res.faikerz.com/Files/TextWatch/204/2021/1106/040064b9f5df4214be39ae38156eb4ae.jpg,2.0,,train,040064b9f5df4214be39ae38156eb4ae
462,824,엘렌먼 여성가방 스윗 체인백 퀼팅 골드비즈 측 뚱보 3881067N2248060843,http://res.faikerz.com/Files/TextWatch/204/2021/1106/6ca29a14761c431e99872fac94eef8ce.jpg,2.0,,train,6ca29a14761c431e99872fac94eef8ce
463,825,스윗 여성가방 측 뚱보 숏 30색 체인백 퀼팅백 11231047N2424579460,http://res.faikerz.com/Files/TextWatch/204/2021/1106/24b5f22f021a43febd243092c6ef863d.jpg,2.0,,train,24b5f22f021a43febd243092c6ef863d
464,826,여성 스윗 숏 골드 공 측 뚱보 인싸템 질감 3941034N2247522411,http://res.faikerz.com/Files/TextWatch/204/2021/1106/cabf4803d792456fada19007cf1ca965.jpg,2.0,,train,cabf4803d792456fada19007cf1ca965
465,827,홍콩 MORANKARLY 측 뚱보 스윗 진주 퀼팅 11141158N2499034722,http://res.faikerz.com/Files/TextWatch/204/2021/1106/63a29f1f119745e99a3ecf8a80a453f8.jpg,2.0,,train,63a29f1f119745e99a3ecf8a80a453f8
466,828,숄더백크로스백 측 뚱보 숏 골드 공 스윗 퀼팅 체인백 10845N2490678028,http://res.faikerz.com/Files/TextWatch/204/2021/1106/f246860fff8d42f49e304fa7a34448b7.jpg,2.0,,train,f246860fff8d42f49e304fa7a34448b7
467,829,핸드폰파우치크로스 스윗 퀼팅 체인백 측 뚱보 숏 10451057N2333808278,http://res.faikerz.com/Files/TextWatch/204/2021/1106/6301b256a8784f3eb5260ca302690e47.jpg,2.0,,train,6301b256a8784f3eb5260ca302690e47
468,830,트렌드 스윗 체인퀼팅백 도금 주방 뚱보 리얼가죽 1121068N1789723865,http://res.faikerz.com/Files/TextWatch/204/2021/1113/f4076ab7928847dfacd0a550bfa8b551.jpg,2.0,,train,f4076ab7928847dfacd0a550bfa8b551
469,831,샤 넬 트렌디 CC 미니 A81633,http://res.faikerz.com/Files/TextWatch/204/2021/1114/72a01b3558c144888b3bdc0726d64cc4.jpg,2.0,8.0,train,72a01b3558c144888b3bdc0726d64cc4
470,832,샤 넬 클래식 장지갑 AP0241,http://res.faikerz.com/Files/TextWatch/204/2021/1114/e116f41ba75e4634921bbea1b27f75bc.jpg,2.0,5.0,train,e116f41ba75e4634921bbea1b27f75bc
471,834,샤 넬 미니 체인백 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1114/b55bcce254ce4d6cb705e095c00af463.jpg,2.0,5.0,train,b55bcce254ce4d6cb705e095c00af463
472,835,샤 넬 클래식 라지 숄더백 A58600,http://res.faikerz.com/Files/TextWatch/204/2021/1114/9c2d07f65ac5467ebe7734df2a059f58.jpg,2.0,5.0,test,9c2d07f65ac5467ebe7734df2a059f58
473,837,샤 넬 보이백 라지 A92193,http://res.faikerz.com/Files/TextWatch/204/2021/1114/da14abf2d5454162b1f441dfc3f6c5ba.jpg,2.0,2.0,train,da14abf2d5454162b1f441dfc3f6c5ba
474,838,샤 넬 뉴미니 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1114/74629ee9f2234782b1a731e7dda21ace.jpg,2.0,5.0,train,74629ee9f2234782b1a731e7dda21ace
475,839,샤넬 보이백 미듐,http://res.faikerz.com/Files/TextWatch/204/2021/1104/271907c2a0a043a380413f57ff6736ad.jpg,2.0,2.0,train,271907c2a0a043a380413f57ff6736ad
476,840,샤넬 19 플랩백,http://res.faikerz.com/Files/TextWatch/204/2021/1104/a36a3a6ec7d048b5bbaa71745b90e6c2.jpg,2.0,7.0,test,a36a3a6ec7d048b5bbaa71745b90e6c2
477,841,샤넬 크로스백 클래식 미니,http://res.faikerz.com/Files/TextWatch/204/2021/1104/21ae3f8712c44ee5bf3f77835eb45409.jpg,2.0,5.0,train,21ae3f8712c44ee5bf3f77835eb45409
478,842,샤넬 클래식 라지,http://res.faikerz.com/Files/TextWatch/204/2021/1104/40948cd772e64835a9f6c095d736b40a.jpg,2.0,5.0,train,40948cd772e64835a9f6c095d736b40a
479,843,샤넬 골드볼 뉴미니,http://res.faikerz.com/Files/TextWatch/204/2021/1104/8a656912061b4d86918fd8f8bee5b871.jpg,2.0,5.0,test,8a656912061b4d86918fd8f8bee5b871
480,897, 보이스몰 핸드백 블랙 금장 A67085,http://res.faikerz.com/Files/TextWatch/204/2021/1028/1c31ded0c18d4fc89e2ba8d93cc98162.jpg,2.0,2.0,train,1c31ded0c18d4fc89e2ba8d93cc98162
481,905, 19 플랩백 (5컬러) AS1160 B04852 10601,http://res.faikerz.com/Files/TextWatch/204/2021/1028/2d8b17f6ff114ec3aa16e67b4014057b.jpg,2.0,7.0,train,2d8b17f6ff114ec3aa16e67b4014057b
482,908, 보이 지퍼 카드지갑 메탈릭 램스킨 금장 A80602 (2컬러),http://res.faikerz.com/Files/TextWatch/204/2021/1028/36b574ab5f3e478183dcde76bc0a52f6.jpg,2.0,2.0,train,36b574ab5f3e478183dcde76bc0a52f6
483,909, 19 라지 플랩백 AS1161 (2컬러),http://res.faikerz.com/Files/TextWatch/204/2021/1028/5d23cc791a9245ed813e1b565ccc78a2.jpg,2.0,7.0,test,5d23cc791a9245ed813e1b565ccc78a2
484,913, 보이 핸드백 블랙 은장 A67086,http://res.faikerz.com/Files/TextWatch/204/2021/1028/4f297d6a027d416fb44c5238b2bd9bed.jpg,2.0,2.0,train,4f297d6a027d416fb44c5238b2bd9bed
485,914, 클래식 월렛 온 체인 크로스백 (1컬러),http://res.faikerz.com/Files/TextWatch/204/2021/1028/547887945c504754988009c0ab96d832.jpg,2.0,5.0,train,547887945c504754988009c0ab96d832
486,916, 19 플랩백 (5컬러) AS1160,http://res.faikerz.com/Files/TextWatch/204/2021/1028/ebe8759e5638472db0b26492e5270aa4.jpg,2.0,7.0,train,ebe8759e5638472db0b26492e5270aa4
487,917, 보이 스몰 플랩 지갑 블랙 램스킨 (금장 은장),http://res.faikerz.com/Files/TextWatch/204/2021/1028/2e1198f91f484ba7b073119f44742666.jpg,2.0,2.0,train,2e1198f91f484ba7b073119f44742666
488,918, coco 핸들 쉐브론 캐비어 미듐 플랩백 올블랙 A92991,http://res.faikerz.com/Files/TextWatch/204/2021/1028/f6aa7a72cc144e6eb6594d5c99187998.jpg,2.0,6.0,train,f6aa7a72cc144e6eb6594d5c99187998
489,920, 캐비어 서클 19 체인백 동그리 핑크 AP1805,http://res.faikerz.com/Files/TextWatch/204/2021/1028/692eea34f8b24a2ea4c3c15ee8bbd9b1.jpg,2.0,7.0,train,692eea34f8b24a2ea4c3c15ee8bbd9b1
490,925, coco 클래식 짚어라운드 코인 퍼스 AP1958,http://res.faikerz.com/Files/TextWatch/204/2021/1028/a8d3d9ec325b4b20a5e7dd8cc0891a8b.jpg,2.0,5.0,train,a8d3d9ec325b4b20a5e7dd8cc0891a8b
491,929, 보이 플랩 동전 카드 지갑 블랙 램스킨 은장 A84311,http://res.faikerz.com/Files/TextWatch/204/2021/1028/8453fe8eefdd4b91a1974679ca1d120d.jpg,2.0,2.0,train,8453fe8eefdd4b91a1974679ca1d120d
492,931, 클래식 클러치 미듐 블랙 램스킨 은장 A82545,http://res.faikerz.com/Files/TextWatch/204/2021/1028/d26e6c298beb4f6bbb93735aaf2cda9d.jpg,2.0,5.0,train,d26e6c298beb4f6bbb93735aaf2cda9d
493,932, 블랙 브라운 스몰 스트랩 플랩백 AS2228,http://res.faikerz.com/Files/TextWatch/204/2021/1028/5e869fce9a8847ab9a0a1900cb64ad23.jpg,2.0,5.0,train,5e869fce9a8847ab9a0a1900cb64ad23
494,939, 가브리엘 M 짚 월렛 A84405,http://res.faikerz.com/Files/TextWatch/204/2021/1028/e12b6825cfc8402089c05b5014cfd284.jpg,2.0,3.0,train,e12b6825cfc8402089c05b5014cfd284
495,942,(레플리카)샤 넬 클래식 클러치 뉴미듐 A82545,http://res.faikerz.com/Files/TextWatch/204/2021/1107/72e341ffbb154a1baac371d82f59ebda.jpg,2.0,5.0,train,72e341ffbb154a1baac371d82f59ebda
496,943,(레플리카)샤 넬 보이백 스몰 A67085,http://res.faikerz.com/Files/TextWatch/204/2021/1107/b5e8ddc36bc04d4c9c21166220e021d3.jpg,2.0,2.0,train,b5e8ddc36bc04d4c9c21166220e021d3
497,944,(레플리카)샤 넬 보이 클러치 라지 A84407,http://res.faikerz.com/Files/TextWatch/204/2021/1107/4dbef7fd4cb8421e9720ee3dc6b96ab1.jpg,2.0,2.0,train,4dbef7fd4cb8421e9720ee3dc6b96ab1
498,945,(레플리카)샤 넬 트렌디 CC WOC A80982,http://res.faikerz.com/Files/TextWatch/204/2021/1107/6ea97b3b0a3548be9e917b1c5f4c7529.jpg,2.0,8.0,train,6ea97b3b0a3548be9e917b1c5f4c7529
499,946,(레플리카)샤 넬 보이 클러치 뉴미듐 A84406,http://res.faikerz.com/Files/TextWatch/204/2021/1107/0e3cf7feffa04b48ae68a3ac3a374a90.jpg,2.0,2.0,train,0e3cf7feffa04b48ae68a3ac3a374a90
500,947,(레플리카)샤 넬 클래식 스몰 핸드백 A01113,http://res.faikerz.com/Files/TextWatch/204/2021/1109/4c92da6e63614b2084eebb527160d50d.jpg,2.0,5.0,train,4c92da6e63614b2084eebb527160d50d
501,948,(레플리카)샤 넬 가브리엘 백팩 스몰 A94485,http://res.faikerz.com/Files/TextWatch/204/2021/1109/e4450c046c4946c5a3fd635d9190655b.jpg,2.0,3.0,train,e4450c046c4946c5a3fd635d9190655b
502,949,(레플리카)샤 넬 클래식 점보 숄더백 A58601,http://res.faikerz.com/Files/TextWatch/204/2021/1109/97823bb772a44ae4aa229b9803a7767d.jpg,2.0,5.0,train,97823bb772a44ae4aa229b9803a7767d
503,950,(레플리카)샤 넬 19백 라지 AS1161,http://res.faikerz.com/Files/TextWatch/204/2021/1109/9b63e77728004b91b98e818bdd22589a.jpg,2.0,7.0,train,9b63e77728004b91b98e818bdd22589a
504,951,(레플리카)샤 넬 보이백 스몰 A67085,http://res.faikerz.com/Files/TextWatch/204/2021/1109/cea916ede6ab4728802f181fdb3089c4.jpg,2.0,2.0,test,cea916ede6ab4728802f181fdb3089c4
505,952,(레플리카)샤 넬 보이 클러치 뉴미듐 A84406,http://res.faikerz.com/Files/TextWatch/204/2021/1109/c58b08f9fee84f718845ccf80ac6ad5a.jpg,2.0,2.0,train,c58b08f9fee84f718845ccf80ac6ad5a
506,954,(레플리카)샤 넬 클래식 클러치 뉴미듐 A82545,http://res.faikerz.com/Files/TextWatch/204/2021/1109/8b216b24d7854bc0a881723829e29a10.jpg,2.0,5.0,train,8b216b24d7854bc0a881723829e29a10
507,955,(레플리카)샤 넬 트렌디 CC WOC A80982,http://res.faikerz.com/Files/TextWatch/204/2021/1109/c082c02257e145a6954b81a44e3b6d4d.jpg,2.0,8.0,test,c082c02257e145a6954b81a44e3b6d4d
508,956,(레플리카)샤 넬 뉴미니 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1109/dd5a299c66e84180974fc2c0f6bcc349.jpg,2.0,5.0,train,dd5a299c66e84180974fc2c0f6bcc349
509,957,(레플리카)샤 넬 19백 스몰 AS1160,http://res.faikerz.com/Files/TextWatch/204/2021/1109/6dbb806ec04644b3a0c00d48c79f8e4a.jpg,2.0,7.0,train,6dbb806ec04644b3a0c00d48c79f8e4a
510,959,(레플리카)샤 넬 클래식 플랩백 A01112,http://res.faikerz.com/Files/TextWatch/204/2021/1109/143ab5afc09145b89ab125e78d313556.jpg,2.0,5.0,train,143ab5afc09145b89ab125e78d313556
511,960,(레플리카)샤 넬 보이백 라지 A92193,http://res.faikerz.com/Files/TextWatch/204/2021/1109/f1cf6315312a471bafed6a466000f71a.jpg,2.0,2.0,train,f1cf6315312a471bafed6a466000f71a
512,961,(레플리카)샤 넬 보이 WOC AP1117,http://res.faikerz.com/Files/TextWatch/204/2021/1109/a7b1491058104b26be526fa6ea77bac4.jpg,2.0,2.0,train,a7b1491058104b26be526fa6ea77bac4
513,963,(레플리카)샤 넬 코코핸들 미니,http://res.faikerz.com/Files/TextWatch/204/2021/1109/53025785f2144ccb8284efccee8b1f6a.jpg,2.0,6.0,train,53025785f2144ccb8284efccee8b1f6a
514,965,(레플리카)샤 넬 미니 체인백 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1109/55d6480bf2494815899ae3f8040be5ec.jpg,2.0,5.0,train,55d6480bf2494815899ae3f8040be5ec
515,967,(레플리카)샤 넬 클래식 WOC AP0250,http://res.faikerz.com/Files/TextWatch/204/2021/1109/693817f2904543bab98ce9dbcb2e011d.jpg,2.0,5.0,train,693817f2904543bab98ce9dbcb2e011d
516,968,(레플리카)샤 넬 보이 클러치 라지 A84407,http://res.faikerz.com/Files/TextWatch/204/2021/1109/d44a4aff19284a70928dcf80114e4a6a.jpg,2.0,2.0,train,d44a4aff19284a70928dcf80114e4a6a
517,970,(레플리카)샤 넬 가브리엘 백팩 미듐 A94502,http://res.faikerz.com/Files/TextWatch/204/2021/1103/02fcbaa38ad145deb6a0648d9252e0ae.jpg,2.0,3.0,train,02fcbaa38ad145deb6a0648d9252e0ae
518,972,(레플리카)샤 넬 클래식 스몰 핸드백 A01113,http://res.faikerz.com/Files/TextWatch/204/2021/1103/d8802bd85e3a4b3f865b0b7124147cee.jpg,2.0,5.0,train,d8802bd85e3a4b3f865b0b7124147cee
519,973,(레플리카)샤 넬 가브리엘 백팩 스몰 A94485,http://res.faikerz.com/Files/TextWatch/204/2021/1103/9089d9eb878742ecbb2911fa3c6ba878.jpg,2.0,3.0,train,9089d9eb878742ecbb2911fa3c6ba878
520,975,(레플리카)샤 넬 클래식 뉴미니 플랩백 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1103/f45712b74cd9467e86c2a7edd329f8e2.jpg,2.0,5.0,train,f45712b74cd9467e86c2a7edd329f8e2
521,977,(레플리카)샤 넬 보이 WOC AP1117,http://res.faikerz.com/Files/TextWatch/204/2021/1103/7366466c928e478e8a62a94d06b17780.jpg,2.0,2.0,train,7366466c928e478e8a62a94d06b17780
522,978,(레플리카)샤 넬 보이 클러치 라지 A84407,http://res.faikerz.com/Files/TextWatch/204/2021/1103/5c7aea9ef9d0445e9eaf3d7c232a5736.jpg,2.0,2.0,train,5c7aea9ef9d0445e9eaf3d7c232a5736
523,979,(레플리카)샤 넬 뉴미니 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1103/746ddeb67e3c4be2988b9f74e9dbec5f.jpg,2.0,5.0,train,746ddeb67e3c4be2988b9f74e9dbec5f
524,980,(레플리카)샤 넬 19 플랩백 AS1161,http://res.faikerz.com/Files/TextWatch/204/2021/1103/c3af2c6e822c4e1d8d2817a34883e53f.jpg,2.0,7.0,train,c3af2c6e822c4e1d8d2817a34883e53f
525,981,(레플리카)샤 넬 트렌디 CC 미니 A81633,http://res.faikerz.com/Files/TextWatch/204/2021/1103/973e70e197fa4851b97797c68ef294e1.jpg,2.0,8.0,train,973e70e197fa4851b97797c68ef294e1
526,982,(레플리카)샤 넬 클래식 WOC AP0250,http://res.faikerz.com/Files/TextWatch/204/2021/1103/94691d3e1fb04e2b9336a5182c4475e0.jpg,2.0,5.0,train,94691d3e1fb04e2b9336a5182c4475e0
527,983,(레플리카)샤 넬 트렌디 CC WOC A80982,http://res.faikerz.com/Files/TextWatch/204/2021/1103/cc4952cd9df246a1953cee8a66f1c97b.jpg,2.0,8.0,train,cc4952cd9df246a1953cee8a66f1c97b
528,984,(레플리카)샤 넬 미니 체인백 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1103/fb44e89afece4092a65cd8069eb6f094.jpg,2.0,5.0,train,fb44e89afece4092a65cd8069eb6f094
529,986,(레플리카)샤 넬 코코핸들 미듐 토트백 A92991,http://res.faikerz.com/Files/TextWatch/204/2021/1103/6c2e4364634b40d58525505bf5c34b64.jpg,2.0,6.0,train,6c2e4364634b40d58525505bf5c34b64
530,988,(레플리카)샤 넬 보이 WOC AP1117,http://res.faikerz.com/Files/TextWatch/204/2021/1103/4a774e468eca4be8af5ba19e279c13bc.jpg,2.0,2.0,train,4a774e468eca4be8af5ba19e279c13bc
531,989,(레플리카)샤 넬 보이백 스몰 A67085,http://res.faikerz.com/Files/TextWatch/204/2021/1103/31e68ba0da864d1485248999204d18c1.jpg,2.0,2.0,train,31e68ba0da864d1485248999204d18c1
532,990,(레플리카)샤 넬 19백 미듐 AS1160,http://res.faikerz.com/Files/TextWatch/204/2021/1103/773085d1e21a4a48bc7d5037880f1220.jpg,2.0,7.0,train,773085d1e21a4a48bc7d5037880f1220
533,991,(레플리카)샤 넬 가브리엘 호보백 스몰 A91810,http://res.faikerz.com/Files/TextWatch/204/2021/1103/afae6ee243bb4bb9a07656ed3efdc092.jpg,2.0,3.0,train,afae6ee243bb4bb9a07656ed3efdc092
534,992,(레플리카)샤 넬 보이백 미듐 A67086,http://res.faikerz.com/Files/TextWatch/204/2021/1103/b6f7686329df4580804e95da6406d083.jpg,2.0,2.0,train,b6f7686329df4580804e95da6406d083
535,993,(레플리카)샤 넬 19백 라지 AS1161,http://res.faikerz.com/Files/TextWatch/204/2021/1103/968cbf415ad442c09a488b2a0c019490.jpg,2.0,7.0,train,968cbf415ad442c09a488b2a0c019490
536,994,(레플리카)샤 넬 19 WOC AP0957,http://res.faikerz.com/Files/TextWatch/204/2021/1103/787d05fcc8f3451bbc0790f9ca7c8265.jpg,2.0,7.0,test,787d05fcc8f3451bbc0790f9ca7c8265
537,995,(레플리카)샤 넬 클래식 라지 숄더백 A58600,http://res.faikerz.com/Files/TextWatch/204/2021/1103/8e8c468a97ba4f8ba6b73262e37b71fe.jpg,2.0,5.0,train,8e8c468a97ba4f8ba6b73262e37b71fe
538,1045,옵션#3 샤스타일실버#고급진Style Card 주머니 돈주머니 귀여운 Key 홀더 진실된가게 +92089전넬+,http://res.faikerz.com/Files/TextWatch/154/2021/0327/993e2b570a024448b48ef3deddae3532.jpg,2.0,,train,993e2b570a024448b48ef3deddae3532
539,1088,스윗 여성가방 보석 스퀘어백 메탈볼 포방 뚱보 퀼팅 16451035S2546007767,http://res.faikerz.com/Files/TextWatch/204/2021/1104/968190db75e642ce84464e7f767d1c6d.jpg,2.0,,train,968190db75e642ce84464e7f767d1c6d
540,1089,측 뚱보 숏 골드 공 스타일리쉬 여성가방 스윗 퀼팅 16001049S2648049074,http://res.faikerz.com/Files/TextWatch/204/2021/1104/9111a09befa14df1b75f163ee478a832.jpg,2.0,,train,9111a09befa14df1b75f163ee478a832
541,1090,크로스백 트렌드 스윗 메탈볼 골드비즈 측 뚱보 퀼팅 16361047S2640940460,http://res.faikerz.com/Files/TextWatch/204/2021/1104/b6e3ebbfb203463c8d974c202df5e3fc.jpg,2.0,,train,b6e3ebbfb203463c8d974c202df5e3fc
542,1091,(이미테이션)샤 넬 가브리엘 호보백 뉴미듐 AS1521,http://res.faikerz.com/Files/TextWatch/204/2021/1107/a9908cb87414463b9fb3836350843f13.jpg,2.0,3.0,train,a9908cb87414463b9fb3836350843f13
543,1092,(이미테이션)샤 넬 보이 클러치 라지 A84407,http://res.faikerz.com/Files/TextWatch/204/2021/1107/c9ebfaabce7348969ee8456ea6303478.jpg,2.0,2.0,train,c9ebfaabce7348969ee8456ea6303478
544,1093,(이미테이션)샤 넬 미니 체인백 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1107/a9a4f68b34a74a458336c0aae3ae6587.jpg,2.0,5.0,train,a9a4f68b34a74a458336c0aae3ae6587
545,1094,(이미테이션)샤 넬 가브리엘 호보백 라지 A93824,http://res.faikerz.com/Files/TextWatch/204/2021/1107/e77e5bff2a5f423fae4a50fe0a08752c.jpg,2.0,3.0,train,e77e5bff2a5f423fae4a50fe0a08752c
546,1095,(이미테이션)샤 넬 클래식 스몰 핸드백 A01113,http://res.faikerz.com/Files/TextWatch/204/2021/1107/07008044464d41e896151c23b6441533.jpg,2.0,5.0,train,07008044464d41e896151c23b6441533
547,1098,(이미테이션)샤 넬 코코핸들 스몰 토트백 AS2215,http://res.faikerz.com/Files/TextWatch/204/2021/1107/7b5a1c876e6f41e19ef8ccb2284dd9ad.jpg,2.0,6.0,train,7b5a1c876e6f41e19ef8ccb2284dd9ad
548,1099,(이미테이션)샤 넬 보이 WOC AP1117,http://res.faikerz.com/Files/TextWatch/204/2021/1107/afcdb5f637b645a2abc48da04b520da3.jpg,2.0,2.0,test,afcdb5f637b645a2abc48da04b520da3
549,1100,(이미테이션)샤 넬 클래식 점보 숄더백 A58601,http://res.faikerz.com/Files/TextWatch/204/2021/1107/dd57bb25620d40c5b5d298ada1e456a3.jpg,2.0,5.0,train,dd57bb25620d40c5b5d298ada1e456a3
550,1101,(이미테이션)샤 넬 코코핸들 미듐 토트백 A92991,http://res.faikerz.com/Files/TextWatch/204/2021/1107/68d098d964984472bd2a7c7f6463d60e.jpg,2.0,6.0,test,68d098d964984472bd2a7c7f6463d60e
551,1102,(이미테이션)샤 넬 가브리엘 호보백 스몰 A91810,http://res.faikerz.com/Files/TextWatch/204/2021/1107/6b5532dab6f5482b84a2578a94419b98.jpg,2.0,3.0,train,6b5532dab6f5482b84a2578a94419b98
552,1103,(이미테이션)샤 넬 가브리엘 백팩 미듐 A94502,http://res.faikerz.com/Files/TextWatch/204/2021/1107/381ba6718ebd42e1b6047936b6044235.jpg,2.0,3.0,train,381ba6718ebd42e1b6047936b6044235
553,1104,(이미테이션)샤 넬 트렌디 CC 스몰 A92236,http://res.faikerz.com/Files/TextWatch/204/2021/1107/18e9759968df4af58668939dd94a69b5.jpg,2.0,8.0,train,18e9759968df4af58668939dd94a69b5
554,1105,(이미테이션)샤 넬 트렌디 CC 미니 A81633,http://res.faikerz.com/Files/TextWatch/204/2021/1107/da8cc8b7a9204f9ab1a6eea8cf40cc4f.jpg,2.0,8.0,train,da8cc8b7a9204f9ab1a6eea8cf40cc4f
555,1106,(이미테이션)샤 넬 보이 클러치 뉴미듐 A84406,http://res.faikerz.com/Files/TextWatch/204/2021/1107/526887e962744b7c8f877833a05ed959.jpg,2.0,2.0,train,526887e962744b7c8f877833a05ed959
556,1108,(이미테이션)샤 넬 클래식 라지 숄더백 A58600,http://res.faikerz.com/Files/TextWatch/204/2021/1107/ad68632ce0234c62aabb8718b77ee377.jpg,2.0,5.0,train,ad68632ce0234c62aabb8718b77ee377
557,1109,(이미테이션)샤 넬 클래식 미듐 숄더백 A01112,http://res.faikerz.com/Files/TextWatch/204/2021/1107/0de07da230934dc085354cd47325de28.jpg,2.0,5.0,test,0de07da230934dc085354cd47325de28
558,1110,(이미테이션)샤 넬 코코핸들 미니,http://res.faikerz.com/Files/TextWatch/204/2021/1107/39f4f1a87df242a3b0f66cbdd981e9fb.jpg,2.0,6.0,train,39f4f1a87df242a3b0f66cbdd981e9fb
559,1111,(이미테이션)샤 넬 보이백 라지 A92193,http://res.faikerz.com/Files/TextWatch/204/2021/1107/e1944eda2dc048cba320a9feb8c86aac.jpg,2.0,2.0,test,e1944eda2dc048cba320a9feb8c86aac
560,1113,(이미테이션)샤 넬 클래식 플랩백 A01112,http://res.faikerz.com/Files/TextWatch/204/2021/1107/2967038560b7436d9638de6c60639e69.jpg,2.0,5.0,train,2967038560b7436d9638de6c60639e69
561,1114,(이미테이션)샤 넬 클래식 뉴미니 플랩백 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1107/bac3cb2e2dab4fb787577fb45f608f6b.jpg,2.0,5.0,train,bac3cb2e2dab4fb787577fb45f608f6b
562,1117,(이미테이션)샤 넬 가브리엘 백팩 스몰 A94485,http://res.faikerz.com/Files/TextWatch/204/2021/1107/a3eaeff2e44d4e95a16b4863175b616a.jpg,2.0,3.0,test,a3eaeff2e44d4e95a16b4863175b616a
563,1118,(이미테이션)샤 넬 클래식 WOC AP0250,http://res.faikerz.com/Files/TextWatch/204/2021/1107/c88445751db24c2ab87956ee6173c993.jpg,2.0,5.0,train,c88445751db24c2ab87956ee6173c993
564,1119,(이미테이션)샤 넬 뉴미니 A69900,http://res.faikerz.com/Files/TextWatch/204/2021/1107/17fff2fdf69c4e5a81f8525750ae069f.jpg,2.0,5.0,train,17fff2fdf69c4e5a81f8525750ae069f
565,1120,(이미테이션)샤 넬 골드볼 뉴미니 AS1787,http://res.faikerz.com/Files/TextWatch/204/2021/1107/bdd637871afe4bb2804e4e5a5094068d.jpg,2.0,5.0,train,bdd637871afe4bb2804e4e5a5094068d
566,1121,(이미테이션)샤 넬 트렌디 CC WOC A80982,http://res.faikerz.com/Files/TextWatch/204/2021/1107/228a0a490a21440988b2e180fb8feb87.jpg,2.0,8.0,train,228a0a490a21440988b2e180fb8feb87
567,1122,샤 넬 뉴미니 캐비어 탑핸들 플랩백 AS2431,http://res.faikerz.com/Files/TextWatch/204/2021/1107/24c4947a1f6544c5bb88ac11b2efdf7d.jpg,2.0,5.0,train,24c4947a1f6544c5bb88ac11b2efdf7d
568,1125,샤 넬 클래식 라지 숄더백 A58600,http://res.faikerz.com/Files/TextWatch/204/2021/1107/14076c4a600147b3845412a278d1ea94.jpg,2.0,5.0,test,14076c4a600147b3845412a278d1ea94
569,1126,샤 넬 클래식 스몰 핸드백 A01113,http://res.faikerz.com/Files/TextWatch/204/2021/1107/b4366195d500412fb540e65f583346ae.jpg,2.0,5.0,train,b4366195d500412fb540e65f583346ae
570,1127,샤 넬 보이 클러치 뉴미듐 A84406,http://res.faikerz.com/Files/TextWatch/204/2021/1107/ff5c584067b64c37b17dc214861ec370.jpg,2.0,2.0,train,ff5c584067b64c37b17dc214861ec370
571,1129,샤 넬 코코핸들 미듐 토트백 A92991,http://res.faikerz.com/Files/TextWatch/204/2021/1107/9c08d8972a6e4b29933711fe79e483c6.jpg,2.0,6.0,train,9c08d8972a6e4b29933711fe79e483c6
